start date: 05/30/13, end date: 05/31/13, keyword: economy
Mid-Atlantic,0.0393943,17.2810486051
iPhone,-0.387528,2.03476873708
DJI,-0.133482,28.8622647765
Bill Baruch,0.0,8.48308927022
Mr. Black,0.147509,17.8652072818
Ken Hasegawa,-0.0328496,8.09367633133
India,0.0661524,1.93401056007
London,-0.0450661,2.08900109771
Sharp,-0.94341,6.13095878077
Saxo Bank,0.0,4.2275414719
HSBC Bank Canada,-0.109567,3.94347787802
Huang Jifa,0.0,7.07397918975
China Resources,0.0,4.35473096623
Washington,0.0,2.92566084959
fast-food chain,0.1049749,36.6703748473
Nembe Creek,0.0706817,7.21265407401
Sydney,-0.0690409,2.52791263233
June Brent,0.0,11.7692310502
Kitimat Clean Ltd.,0.41318,7.07397918975
New York New York,-0.0988106,29.3574173822
crude oil prices,0.0,7.80247101476
Seoul,-0.424766,2.09027846785
Hang Seng Index,-1.0,2.27825006753
Korean peninsula,-0.140468,4.43310947948
oil exports,-0.16706,4.81378286838
oil prices,-0.3916796,122.502882871
CNBC Asia,-0.338888,2.91981789032
Howard Wen,-0.0605785,7.05782353188
Gerard DeBenedetto,-0.258303,9.59657010926
nuggets,-0.0373441,5.61864591374
led,0.0,3.52584435137
Gene McGillian,0.21574,6.37281790543
Kyle Cooper,-0.150666,6.31771062382
United States,0.0096343,126.432100614
Phil Flynn,0.0,4.18675791102
Marc Ground,0.500818,10.6223122942
Ohio,0.0,3.41700962353
Microsoft,0.3864837,84.3945699189
Standard Bank,0.297575,4.85266277347
787,0.193806,4.16952038343
Angola,-0.220749,5.62743392827
energy production,0.0,7.07397918975
Tradition Energy,0.0102154,4.36375842459
Nikkei,-0.105349,2.39520186812
Mitul Kotecha,0.10591,3.52584435137
UK,0.0,5.90156073181
IAF Advisors,-0.0644386,6.31771062382
Japan,0.0,1.03654080844
West Coast,-0.238488,8.05539956426
Bank of Queensland,-0.428153,5.37023168255
Ole Hansen,-0.0194433,6.50583653691
Asia,-0.0450778,42.632077182
OPEC,-0.5040584,73.5432548106
Oil prices,-0.0242646,25.293820618
Alberta,0.0658553,8.35233742017
Stamford Connecticut,-0.116954,3.73877231417
Nigeria,0.0,3.02892381065
B.C.,0.0390801,10.7144204032
Ecuador,-0.212185,4.31578215122
Kelly Teoh,-0.0491693,6.99741961694
Europe,-0.323776,10.1734442234
investment banking,0.0,3.81507450172
Iran,-0.1346536,30.2644473546
Algeria,0.0,1.90003892888
Capital Markets,-0.0935305,5.37023168255
S&P 500,0.2797273,49.817420367
McDonald's,0.0192774,49.9111202008
media mogul,0.0,7.07397918975
California,0.0,2.7636147585
Rob Montefusco,-0.266642,7.21265407401
Sucden Financial,-0.0993108,7.21265407401
Iraq,0.0,1.7150615828
SPDR Gold Trust,-0.213524,5.12388643795
SeaWorld Entertainment Inc.,0.261608,46.1070055147
Boeing,0.0877082,2.99086516856
CNOOC,0.0,4.23280429256
S&P 500 index,0.0,22.8353765805
S&P,-0.0951721,2.25182021712
CEF Holdings,0.145138,4.78347708094
Black Press,0.0822225,7.07397918975
Marui Group,0.165784,4.25560729987
World Bank,-0.488143,3.05317071072
GDP,-0.29969,2.22757014119
Beijing,0.267606,2.79352859848
American Petroleum Institute,0.0,4.07799201592
Africa,0.0404627,2.5904235364
Pacific,0.250908,4.91017450214
USDJPY,0.0340966,26.8476899561
The Wall Street Journal,0.106257,3.12863075352
Royal Dutch Shell,-0.0136832,3.86266194451
Cyprus,0.0,2.59763085563
Dow Jones Industrial Average,-0.984962,24.1159811029
KeyBanc Capital Markets,-0.340266,46.1070055147
Republic of China,0.1033582,22.2935388993
Italy,-1.120592,11.3865021103
IBM,-0.2111462,53.3017966651
Chicago,0.0,19.3957383206
Shanghai,-0.292699,2.95408556398
General Electric,0.0554754,41.2153055863
oil production,0.103528,13.4868801896
Venezuela,-0.312915,32.473575151
International Monetary Fund,-0.404975,3.00873086775
Gary Hornby,0.0,7.21265407401
MKS Capital,0.0422397,6.58176540175
Hyundai,-0.186682,4.35473096623
oil demand,-0.129045,26.9849600946
Patrick Kulsen,0.0396468,6.31771062382
Bank of China,0.36239,9.38497908187
Hawaii,0.0,4.91017450214
China Inc.,0.0,7.07397918975
New Zealand Treasury,0.0885946,19.4373055595
Bonny Light,-0.564534,5.90156073181
Federal Reserve System,0.220132,1.67658349104
Terry Sandven,0.229563,84.2164505605
Dow,-0.3172234,30.0562681486
Houston,-0.08729,4.52735844613
Google,0.354546,29.6690288411
Jonathan Crane (politician),-0.561232,69.7907124562
DXY,0.0,61.7266537001
U.S. Energy Information Administration,-0.429867,25.8557609829
Warren Gilman,0.0528519,4.78347708094
United Kingdom,0.522863,0.884832168901
Machines Corp.,-0.101943,5.9667998067
People's Republic of China,-0.7009804,24.8451572382
Price Futures Group,0.0,4.18675791102
Oil production,0.0,15.6319717588
start date: 04/18/13, end date: 04/19/13, keyword: middle
disambiguated name,sentiment,significance
Glenn Hutchins,0.0,17.0995229417
Greg Roumeliotis,0.17561,8.14966457929
Asia,0.0523583,4.28653256995
Egon Durban,0.0216587,17.0995229417
Reuters,0.0310074,3.74972010016
Michael Dell,0.14108,10.9699802095
Middle East,0.0678086,4.98194829424
New York New York,0.0344183,5.28916880854
David Roux,0.0,17.0995229417
Ken Hao,0.0,11.3996819611
Greg Mondre,0.0,17.0995229417
Dell,0.195537,7.01741386246
Jim Davidson,0.0,15.4747957012
Silver Lake Partners,0.0693508,14.1097540424
New Jersey Division,0.127339,11.3996819611
United States,0.0155598,1.71287498248
Kenneth Barry,0.144133,8.87062291723
Microsoft,0.0,6.6682466984
New Jersey,0.0468597,6.78986678719
New York Lincolnshire,0.0,5.57282266162
Silver Lake (Oregon),0.155273,23.4810606633
Skype,0.162059,15.967121251
Alibaba Group,0.0613835,10.3165304675
Mike Bingle,0.0233239,17.0995229417
start date: 04/18/13, end date: 04/19/13, keyword: war
disambiguated name,sentiment,significance
Fed,0.0787513,2.41669719121
Bush administration,-1.0,5.76803167356
precious metal,-0.928957,5.03984080634
charset-error,0.0172099,10.9320113123
Blackstone,0.0575499,10.9440501952
United Nations Security Council,-0.404295,13.701959152
Ahmad Hadjarab,0.0139815,12.6472521456
Korean Peninsula,-0.24271,22.901172627
Asia,0.0,2.07878962647
France,0.290387,2.30137509942
Cho Tai-young,0.0,32.496227348
London,-0.177958,2.63960946228
Michael Dell,-0.0230774,11.0308919305
North's National Defense Commission,0.0,28.0710247757
Democratic People,-0.165102,46.5008024985
BX,0.299625,9.43865990135
defense commission,0.0,28.0710247757
Texas,0.286717,4.8757571711
United Nations,0.140039,11.5790307839
Europe,0.284628,2.50413505739
special board committee,0.0758466,11.4949258531
Blackstone Group L.P.,0.214439,11.4949258531
Seoul,-0.0259862,11.3001736392
Geneva,-0.434459,6.43356372434
army,-0.227081,8.97695793102
ANZ (Fiji),0.0,5.55271636129
Kim Jong Un,-0.181906,18.2744639622
state-run media,0.0,22.4250115473
Dell,-0.351102,8.6612511683
French Army,-0.0517581,4.82849869673
Germany,0.197033,1.86078079025
Silver Lake Partners,0.0298234,6.88052307444
European parliament,-0.250563,6.96205791088
NBC News,0.0,28.0710247757
Guantanamo Bay,-0.0833776,12.8171021502
America,0.547965,7.82472724295
SPDR Gold Trust,-0.167402,5.60241464516
India,0.0596149,3.04852483718
European intelligence services,-0.52953,8.7714352974
Tim Schwarz,0.0,20.628544694
Clive Stafford Smith,0.0,14.8318213851
Mark Pervan,-0.042034,10.492503018
Guantanamo Bay prison,-0.177958,7.20236003929
Polly Rossdale,0.227036,16.2338651682
United States,-0.453842,40.4750396211
CNN International,-0.34526,22.7006327228
Silver Lake,0.0104722,9.79488221022
Barack Obama,-0.1783511,26.1645562779
South Korean foreign ministry,0.0,22.4250115473
Guantanamo,-0.617739,6.62924364292
Federal Reserve System,0.220132,1.95544795132
Judy Kwon,0.0,23.4013576756
John Paulson,0.0254997,11.1958950795
North Korea,0.0258293,18.6767812977
Kim Il-sung,0.0,17.2938153164
Southeastern Asset Management Inc.,0.0,11.4949258531
Cuba,-0.166191,4.54873425537
Washington,-0.0764509,13.0392560504
United Kingdom,0.0,1.19850087158
Korean peninsula,-0.140468,19.2490722914
China,0.0,1.92394015067
Kim Jong-il,0.0,23.2519760381
nuggets,0.0187431,8.42171784124
Pyongyang,-0.53114,20.715656271
South Korea,-0.262424,15.4899004053
Cyprus,0.0,2.93797842666
World Medical Association,-1.0,8.7714352974
start date: 04/17/13, end date: 04/18/13, keyword: economy
disambiguated name,sentiment,significance
Canada,-0.519633,1.85654350286
Art Cashin,-0.115235,7.31084948536
Financial Times,-0.3535376,34.776144151
Ministry of Commerce,0.163803,3.66232558396
Ben Le Brun,0.010207,5.14117003482
Bank of India,0.0338637,4.87795188635
Turk Edwards,0.256291,4.49694127244
Cambridge Mercantile Group,0.0,5.3208186974
CBOE Volatility Index,0.124163,5.01112699368
Internet,0.0,18.9093724402
Argentina,0.163072,1.86395045551
Today,-0.114134,7.61399036733
Mario Draghi,0.0539408,2.21026708621
J.C. Penney,0.43167,26.8967387574
OptionsXpress,0.0,5.37277260764
Asia Squawk Box,0.0,3.64390609139
Jeffrey M. Lacker,-0.142474,4.66370670802
Nokia,0.0,2.66462349221
Union Pacific Railroad,0.0,3.23327610391
Mizuho Corporate Bank,0.0,3.98399120931
Chris McReynolds,0.165082,9.4804885017
American Express,0.682576,25.5885058592
Steve Liesman,-0.0770295,2.71643839851
Dax Cars,0.283679,5.7195630638
oil prices,0.2747362,40.9191334598
Perth Western Australia,0.0,3.35835374957
Barclays plc,0.202137,19.3488707321
Patrick Bennett,-0.245572,7.98383183594
Pioneer Investments,0.0115008,4.34643382494
government,-0.147743,4.27494839798
Calvert Investments,0.0,5.98171959109
Apple Inc.,-0.505437,2.00984774788
People's Republic of China,-0.4154779,75.8507609565
oil output,-0.228429,3.90331748376
Paramount Options,-0.652392,6.80945808569
Capital One,0.49552,2.9993501446
SanDisk,0.917976,32.3760569986
United States Department of the Treasury,0.21362,2.73081706377
Tesco Organisation,0.117519,7.11750402117
Steven Sun,0.0205556,11.5805617665
Michael Martina,0.0,3.84565807586
oil demand,-0.139191,6.76668612733
Memorial Day,0.0,2.39798113356
Squawk Box,0.0,1.66301917217
Credit Markets,0.0,4.24022060322
Mick Davis,0.0100265,11.9129147425
New Jersey,0.0162694,2.63861006906
India,0.106017,1.90630474481
Minneapolis,0.12319,5.31416132755
Nasdaq,0.0,3.40492420686
Reuters,0.351283,0.297353468921
London,0.3971577,15.48775211
South Korea,-0.0194295,0.983265847332
Gov. Sarah Bloom Raskin,0.0,3.67174538305
Morgan Stanley,0.0,1.40742947196
HSBC Bank Canada,0.0,2.96224224464
Daimler Motor Company,0.0,7.11750402117
Bethesda Maryland,0.0,5.66154854685
Glencore,0.0689194,9.95506881158
Bank of Korea,0.0,4.46233893034
United States Department of Energy,-0.0960297,3.28557735492
Memphis Tennessee,0.0458389,4.04702004347
Maryland,0.0,3.94524101078
Sherwin Williams,0.0,3.67174538305
Bank of Japan,0.370421,7.83562783071
Jim Vogel,0.0769881,4.89166327113
FX Analytics,-0.311313,3.67174538305
Singapore,0.157948,1.69135802118
New York City,-0.1609139,10.3695761613
Richmond Virginia,-0.153784,3.40740364493
Beige Book,0.0509008,4.84752608117
EBay,0.729946,27.151014967
oil companies,-0.851232,6.14276235213
Derek Halpenny,-0.125312,6.54753512779
Intel Corporation,-0.69342,17.2147025388
oil producers,-0.122696,6.66522250152
Intuitive Surgical,0.0707582,4.24022060322
America,0.0513523,0.522337935602
E-Trade,0.354828,3.67174538305
Shao Xiaoyi,0.0,4.49853579557
Crude oil,0.0,2.27655863753
Jane Barrett,0.0,4.84752608117
Bank of New York Mellon Corporation,-0.596128,23.1086901594
Gene McGillian,0.0,3.76436338131
Dan Heckman,0.260708,6.79551641355
Hyman P. Minsky,0.163072,5.80456978538
Procter & Gamble,0.0584813,21.5567527201
Jens Weidmann,-0.5439367,50.3879578141
Indonesia,0.678673,2.53881531568
Giles Elgood,0.0,3.29725302576
United States,-1.1964038,54.5977066183
UnitedHealth Group,0.0,2.57435015108
China,-0.241352,1.49542718934
Verizon Communications,0.0,2.14743063856
Fitch Even Tabin & Flannery,0.0,4.47275512182
Microsoft,0.115943,1.75699905345
Ian Pearce,0.0,4.49853579557
EADS,0.130804,5.20895471355
PepsiCo,0.0,2.9993501446
Chinese,0.0,2.70434260112
Washington D.C.,0.0,13.3332782018
Boston,0.0,2.33109593224
Johns Hopkins University,0.0,3.24617593126
Chipotle Mexican Grill,0.608816,3.67174538305
Ashraf Laidi,0.0301162,7.50962304845
Malaysia,-0.181062,2.16533778299
South America,0.0,3.39215189129
Rob Ryan,0.0,4.34643382494
Japan,0.83601,11.5857055387
Gov. Jeremy Stein,0.0673639,3.67174538305
pan-European index,-0.486643,6.16327898335
Fed,-0.3620275,44.6126158654
Matthew Lifson,0.0136145,8.09220938577
Peabody Energy Corporation,0.0,3.67174538305
Minneapolis Minnesota,0.0,2.71643839851
Stephen Eisenhammer,0.0,4.84752608117
Asia,0.0482443,16.1735603852
U.S. government,-0.0455066,14.9357256671
OPEC,0.16368,27.6552599045
Credit Suisse,0.194085,4.70152954446
Joseph LaVorgna,0.0,5.80010893293
West Germany,-0.167944,5.37449575957
Peter Coates,-0.397241,4.84752608117
Xstrata,-0.0226457,9.12037748449
George Gero,-0.0279397,12.9348654152
Moody's,0.375486,4.33558218592
Europe,-1.506864,30.3041101755
Tullow Oil,-0.428643,6.16327898335
Eric S. Rosengren,0.0370664,3.7974401586
Bank of England,0.0,2.74465004054
Italy,-0.786121,1.15727397927
Ben Bernanke,0.286012,1.17638062567
Macy,-0.31137,27.743096522
Martha Stewart,0.3160088,23.4334331242
inflation,-0.365492,4.56161735386
Andy Lipow,-0.0396882,12.8854174266
U.S. central bank,0.0569297,6.46412368425
Narayana Kocherlakota,0.0,2.77401850531
Paresh Upadhyaya,0.0,10.1540254625
Thailand,0.131498,2.40623484536
gross domestic product,-0.1688791,25.3041303865
Hong Kong,-0.251986,1.43329136156
Advanced Micro Devices,0.310654,2.9993501446
European Central Bank Governing Council,0.0,6.1359283056
John Kilduff,-0.219388,5.94570349928
St. Louis Missouri,0.231718,5.11202591062
Richard Ross,-0.0142175,14.4171414754
Princeton,0.0184072,4.93775442797
Wendy Liu,0.0455114,13.394333222
Philippines,0.163072,1.88776748526
S&P,0.0,1.34142112363
Clara Ferreira-Marques,0.0,3.84565807586
Bank of Canada,-0.0312803,3.93645928932
WTI,0.242801,6.75826042469
Liberum,0.167811,4.09693345016
World Bank,0.0,3.18752471539
Yahoo!,0.0,18.9093724402
GDP,-0.1635692,31.5695075907
Beijing,-0.219349,24.0810788304
Ford Foundation,0.0,6.03208474814
Ivan Glasenberg,0.016838,5.97604987849
Lipow Oil Associates,0.0,5.89653195596
New York Lincolnshire,0.017434,2.35746746881
Africa,0.0,1.68750836965
Celanese,0.437316,4.24022060322
DigiTimes,-0.388775,5.5980406645
Britain,-0.293175,21.1389983468
European Central Bank,-0.0721747,1.83667877353
David Gilmore,-0.0515346,7.12443420303
European Union,-0.204446,8.78462846276
The Wall Street Journal,0.128913,43.1260829565
Fitch,-0.606096,6.02688674687
Royal Dutch Shell,-0.103592,3.54560589445
Kelvin Tay,0.101022,11.5985902076
Cyprus,-0.926322,1.69360931681
Dow Jones Industrial Average,-0.230482,2.08908132366
Seema Mody,0.0,4.84752608117
Republic of China,-0.0123112,22.8429507785
CNBC World,0.0199172,24.9389184039
Peru,-0.106691,2.83508929458
S&P 500,-0.0870936,22.2719546215
CNBC Europe,0.0,2.46295816271
Philadelphia,0.0,2.1122785628
International Energy Agency,-0.203271,3.41989992802
Sebastien Galy,-0.0832606,4.88947623988
Lonmin,-0.447755,4.88947623988
Thras Moraitis,0.0,4.84752608117
oil production,0.0,3.41989992802
FTN Financial,0.0680467,7.6356347332
City Index,0.087973,6.14461045443
Easter,-0.384887,1.66301917217
Jimmy Bullard,0.105151,23.3485829286
Matt Duch,0.0,10.215971899
UBS Wealth Management,0.118866,4.99976204581
Stifel Nicolaus,-0.131892,3.39871864673
Charlie Sartain,-0.102729,4.49853579557
International Monetary Fund,-0.2102411,55.4946508807
Energy Information Administration,0.0,22.9254021864
Philip Morris USA,0.0,3.67174538305
Bank of America,-0.2318739,19.047721635
IMF,-0.204139,11.585486938
precious metal,-0.0977355,5.16671053838
Papua New Guinea,0.0,3.45571669098
Manhattan,0.0975611,3.76284282589
Jonathan Standing,0.0,3.95981380398
Tennessee,0.0349363,3.90034859601
Germany,-0.274358,8.28801370326
Mideast,0.0117967,8.74120140566
Ray Carbone,-0.287117,6.80945808569
Deutsche Bank,0.0,1.52524234157
Nyrstar (NYR.BR,0.200693,5.5980406645
Treasury Secretary Jacob Lew,0.0,5.02636638619
David Stamp,0.0,3.1306755779
Jeff Largey,-0.455757,4.49853579557
Asia-Pacific,0.207381,5.17508599098
CNBC Asia,-0.15371,4.26635617047
Freeport,0.0,3.23327610391
Candice Perkins,-0.0300379,6.96599773707
Vishnu Varathan,-0.115564,8.43361521617
Mattel,0.0516857,27.743096522
New Zealand Treasury,-0.042615,4.82001123005
Federal Reserve System,0.4998443,55.8195260054
Las Bambas,0.112291,8.80554278753
Google,0.0707582,1.41629636263
Robert W. Baird,0.347422,3.95981380398
Environmental Investigation Agency,0.150085,5.22153821426
United Kingdom,-0.270688,2.29448910102
Silvia Antonioli,0.0,5.5980406645
Elliot Spar,-0.194491,6.36652509507
Mid-Atlantic,0.220585,4.28270368643
QE,-0.563062,2.57435015108
Asian,-0.265399,2.0483969129
U.S. Treasurys,-0.219106,4.22108535232
Kazakhmys,-0.253766,5.7195630638
start date: 04/17/13, end date: 04/18/13, keyword: oil
disambiguated name,sentiment,significance
Canada,-0.0503127,1.14053292626
GDP,-0.1635692,15.9247884929
Art Cashin,-0.115235,7.2977746754
Mr. Kloppers,0.0325237,13.2925102009
Financial Times,-0.3535376,35.8258863156
Capital One,0.49552,3.1488564899
China Overseas Land & Investment Ltd.,0.0273916,3.09958938776
Fed,-0.1026295,27.8706302357
Dominick Chirichella,0.0999816,6.42266159813
iron ore,-0.0833061,3.33974942805
Reuters,0.0652333,0.401401887902
oil exports,-0.16706,4.14560508385
Internet,0.0,19.5442464382
Evan Lucas,0.228351,2.13403999756
Labor Party of Liberia,-0.259442,4.64858152618
Today,-0.114134,7.6965138457
Shenzhen,0.270491,2.31564530147
Nikon Corp.,-0.331441,4.02024051644
J.C. Penney,0.43167,27.9335684552
China Vanke Co.,0.197878,3.39183416039
LG Display,-0.3013686,20.6177114007
Peabody Energy Corporation,0.0,3.86299128056
Asia Squawk Box,0.0,23.390981572
Jose Vinals,0.18372,8.61972183925
NINOY,-0.147777,4.64858152618
LG Display Co.,-0.28458,4.64858152618
Dean Dalla,0.0,5.93765815421
Mike Henry,0.560745,9.07645507815
Mizuho Corporate Bank,0.0,4.09763936659
Connecticut,-0.153276,2.6759078838
mid-Atlantic,-0.128957,3.26604936835
IG Markets,0.0634764,21.0100687136
Minneapolis Minnesota,0.0,2.84838273307
SK Hynix,-0.673697,4.80215870596
WTI,0.242801,6.87120500519
Perth Western Australia,-0.104401,30.7239003686
Morgan Stanley,0.0,1.45811569184
Barclays plc,0.0,2.56065994589
Patrick Bennett,-0.245572,8.14195481427
Founder Securities,0.0,4.05153021962
David Gilmore,-0.0515346,7.3409023609
Marcus Randolph,-0.284695,11.0179028495
Apple Inc.,-1.5283298,36.3651819381
Li & Fung Ltd.,0.0,4.64858152618
People's Republic of China,-1.0639,67.8604689656
oil output,-0.228429,4.00795192584
Paramount Options,-0.652392,7.0350088918
HYMTF,-0.0229932,4.64858152618
SanDisk,0.917976,33.6886272988
Maria van der Hoeven,-0.079874,6.62677306747
European Union,-0.338097,10.7268015615
Peter Beaven,0.0,4.76187247554
Tesco Organisation,0.117519,7.33630616623
Zijin Mining Group Co.,-0.395953,3.72806110505
Hyundai,-0.373364,26.5521848974
Memorial Day,0.0,2.43998253449
Squawk Box,0.0,1.72957143817
Credit Markets,0.0,4.46675511805
POSCO,0.0243825,2.68415660591
India,0.1597016,15.9056955209
Bank of Korea,0.0,4.59642946586
TD Securities,0.0431611,2.58286991315
Steve Liesman,-0.0770295,2.84838273307
Nasdaq,0.0,3.41789920194
London,0.100057,2.00204637854
Jim Vogel,0.0769881,4.99942766215
Sharp,-0.94341,5.55270913644
South Korea,-0.0069111,7.40839547225
Brent,-0.423907,5.04015992156
CBOE Volatility Index,0.124163,5.07245231166
The Wall Street Journal,0.128913,43.4999266289
China Resources,0.0,3.80024283983
CAOVY,0.0333737,3.27703572743
Michael Yeager,0.0,5.93765815421
Nembe Creek,0.0706817,6.50102337396
U.S. Treasurys,-0.219106,4.30525089037
oil producers,-0.122696,6.89345407677
United States Department of Energy,-0.0960297,3.39865348225
Ford Foundation,0.0,6.2712146229
China Resources Land Ltd.,0.108513,3.53559629427
led,0.0,2.982444452
FX Analytics,-0.311313,3.86299128056
Sherwin Williams,0.0,3.86299128056
KOSPI,0.0,1.26838948024
crude oil prices,0.0,6.38236017105
Bank of Japan,0.220645,0.768773546161
Taipei,0.0901683,3.27703572743
The Schork Report,0.132798,5.31452762219
Seoul,-0.424766,16.0373880639
Singapore,0.288428,15.2329872802
New York City,-0.1609139,10.6741533097
Ben Le Brun,0.010207,5.23921914736
Richmond Virginia,-0.153784,3.5822402872
charset-error,0.0329129,1.30997090709
Beige Book,0.0509008,5.04759203314
Oregon,0.126344,3.59821761714
EBay,0.729946,27.9109302851
Derek Halpenny,-0.125312,6.71153493928
Intel Corporation,-0.69342,27.3440311738
oil prices,-0.0175053,92.1059329455
Intuitive Surgical,0.0707582,4.46675511805
Mobil Oil Corp.,0.0,5.93765815421
America,0.0513523,0.486296667941
Gerard DeBenedetto,-0.258303,8.61972183925
Crude oil,0.0,8.42229436026
Mark Waggoner,0.167967,6.74822722182
UnitedHealth Group,0.0,2.69747422327
Bank of New York Mellon Corporation,-0.596128,23.9548904447
Gene McGillian,0.21574,31.8186096607
SoftBank,-0.336717,2.37707834325
oil companies,-0.851232,6.22205083572
Procter & Gamble,0.0584813,22.3248534077
Jens Weidmann,-0.557621,7.82865419799
Indonesia,0.678673,2.59070317869
United States,-3.4355081,200.7463202
Gulf of Mexico,0.0,2.34074531529
Phil Flynn,0.0,30.7487348567
Dax Cars,0.283679,5.88355770875
Capital Markets,-0.0935305,4.80215870596
Verizon Communications,0.0,2.24405326557
Memphis Tennessee,0.0458389,4.12505990322
Fitch Even Tabin & Flannery,0.0,4.58786755063
EADS,0.130804,5.35293050699
Frank McGhee,-0.211269,8.08755828267
China Association of Automobile Manufacturers,0.055978,5.73873538556
Angola,-0.220749,4.94451781054
PepsiCo,0.0,3.1488564899
Washington D.C.,0.0,13.6390498028
Tradition Energy,0.0102154,3.70373222725
Nikkei,-0.50212,13.9742258752
Johns Hopkins University,0.0,3.35730096397
Mitul Kotecha,0.10591,21.0100687136
Hyundai Motor Co.,-0.0213516,3.53559629427
Credit Agricole,0.0,4.18726413822
Steel maker,0.0205123,3.72806110505
East Coast,0.188502,4.00190945341
Malaysia,-0.181062,2.20126482078
South America,0.0,3.47551813427
Tim Cutt,0.0358946,12.3373817728
Jeffrey M. Lacker,-0.142474,4.83508143705
Japan,0.4589173,3.22824737317
Dongfeng Auto,0.0665397,5.73873538556
Gov. Jeremy Stein,0.0673639,3.86299128056
Bridgestone,-0.402756,3.8264841006
John Kilduff,-0.219388,6.03489392971
Bank of Queensland,-0.856306,36.6476289747
OptionsXpress,0.0,5.47827812756
E-Trade,0.354828,3.86299128056
precious metal,-0.0977355,5.19333728064
Oklahoma,0.0,3.66050394692
Asia,-0.4513621,39.8916763094
U.S. government,-0.0455066,24.6906039352
OPEC,-0.109571,55.0771098992
Credit Suisse,0.194085,4.67794710895
Joseph LaVorgna,0.0,5.96236618282
West Germany,-0.167944,5.43295552621
Richard Ross,-0.0142175,14.4183808227
Stamford Connecticut,-0.116954,3.0900667047
New York New York,0.0,1.57357462208
Alacer Gold,-0.232861,6.45170075828
Moody's,0.375486,4.34863907804
Ecuador,-0.212185,3.6566249742
Dongwu Securities,0.0,4.4531517502
Europe,-1.873242,50.934381135
Tullow Oil,-0.428643,6.34466990078
Eric S. Rosengren,0.0370664,3.93586289236
Australia,0.0275863,0.54625738027
Iran,-0.0785917,1.25563997264
Bank of England,0.0,2.79201040745
Chipotle Mexican Grill,0.608816,3.86299128056
Sydney,-0.4428019,14.7892217842
S&P 500,-0.0870936,22.4019886587
American Express,0.682576,26.5595001748
Macy,-0.31137,28.8225182394
Martha Stewart,0.3160088,24.2959757494
Jansen potash mine,-0.0364985,5.93765815421
Andy Lipow,-0.0396882,12.9138744835
U.S. central bank,0.0569297,6.52561384214
Chile,0.0,2.16111773205
Thailand,0.131498,2.45245679526
Fanuc Corp.,-0.74421,4.64858152618
gross domestic product,-0.11894,2.01801906308
Hong Kong,-0.4886498,25.1629013032
Advanced Micro Devices,0.310654,3.1488564899
SPDR Gold Trust,-0.166842,2.88071120679
Kweichow Moutai,0.262873,4.60234074902
St. Louis Missouri,0.231718,5.22754525847
CNBC Europe,0.0,20.3082315664
Jimmy Bullard,0.105151,23.9445911847
Narayana Kocherlakota,0.0,2.90953717909
Chief Executive Andrew Mackenzie,0.0169142,15.7277077215
Dow Jones,0.0,3.42848765124
S&P,-0.4630041,24.796705941
Tennessee,0.0349363,3.97322681583
Gov. Sarah Bloom Raskin,0.0,3.86299128056
CEF Holdings,0.290276,29.8720167845
Integrated Brokerage Services LLC,0.25215,6.24090672789
Marui Group,-0.245758,25.8487091995
Robb M. Stewart,0.0,3.71320233305
Cirrus Logic,-0.16653,3.27703572743
World Bank,-0.976286,32.6079442228
Yahoo!,0.0,19.5442464382
crude oil,0.0,13.7437578582
Philip Morris USA,0.0,3.86299128056
Ben Bernanke,0.286012,1.21272415821
Western Australia,-0.0912706,4.41300627951
CRBJF,0.104654,4.02024051644
Lipow Oil Associates,0.0,6.08409847629
Daimler Motor Company,0.0,7.33630616623
Africa,0.0,1.69994861582
Celanese,0.437316,4.46675511805
DigiTimes,-0.388775,5.83650231398
Tim Schroeders,0.0,9.07645507815
Britain,0.119248,2.20817558661
European Central Bank,0.239936,1.25869916522
BHP Billiton Ltd.,-0.104401,18.683334916
Mideast,0.0117967,8.91211489743
Jimmy Wilson,0.112194,9.07645507815
Royal Dutch Shell,-0.1172752,23.8669447662
European Central Bank Governing Council,0.0,6.28748060307
Cyprus,-0.816139,14.1943913799
Dow Jones Industrial Average,-0.230482,2.09528334088
Nokia,0.0,2.79335136762
Pengana Capital,0.0,5.93765815421
Seema Mody,0.0,5.04759203314
Republic of China,-0.3329172,31.0748704814
Italy,-2.372199,23.5684749561
Kelly Teoh,-0.0983386,42.3689949468
LFUGY,0.0,4.64858152618
Chicago,0.0,15.2994589014
Shanghai,-0.3758493,24.3474317564
Philadelphia,0.0,2.20671908919
International Energy Agency,-0.2276876,23.7400969307
FX (TV network),0.0905955,4.04554395418
Sebastien Galy,-0.0832606,5.02092659529
Gemdale Corp.,0.065217,3.72806110505
Lonmin,-0.447755,5.02092659529
Annette Beacher,0.22837,4.64858152618
Gisborne New Zealand,0.0,4.41861143219
oil production,0.103528,23.5215815187
FTN Financial,0.0680467,7.8399643552
Graham Kerr,0.0,5.93765815421
CNBC World,0.0199172,25.2998973518
Venezuela,-0.178187,1.81470188786
Manhattan,0.0975611,3.8249666886
Eunice Yoon,0.0,4.36474039419
Stifel Nicolaus,-0.131892,3.52466480251
International Monetary Fund,-1.050144,106.392897474
Harris Georgiades,0.0,8.85292872429
Hang Seng Index,-0.744884,20.8660318025
Easter,-0.384887,1.72957143817
Bank of America,-0.1947478,28.5609081372
Tokyo,-0.448907,1.65226129704
